Id,ElapsedTime
OAS1_0069_MR1_mpr_n4_anon_sbj_111,16.758
OAS1_0070_MR1_mpr_n4_anon_sbj_111,11.194
OAS1_0071_MR1_mpr_n4_anon_sbj_111,15.330
OAS1_0072_MR1_mpr_n4_anon_sbj_111,13.000
OAS1_0073_MR1_mpr_n4_anon_sbj_111,11.886
OAS1_0074_MR1_mpr_n4_anon_sbj_111,14.642
OAS1_0009_MR1_mpr_n4_anon_sbj_111,12.510
OAS1_0075_MR1_mpr_n4_anon_sbj_111,11.288
OAS1_0076_MR1_mpr_n4_anon_sbj_111,13.429
OAS1_0077_MR1_mpr_n4_anon_sbj_111,13.233
OAS1_0078_MR1_mpr_n4_anon_sbj_111,12.899
OAS1_0079_MR1_mpr_n4_anon_sbj_111,12.142
OAS1_0080_MR1_mpr_n4_anon_sbj_111,15.623
OAS1_0080_MR2_mpr_n4_anon_sbj_111,16.039
OAS1_0081_MR1_mpr_n3_anon_sbj_111,13.828
OAS1_0082_MR1_mpr_n4_anon_sbj_111,15.895
OAS1_0083_MR1_mpr_n4_anon_sbj_111,16.799
OAS1_0010_MR1_mpr_n4_anon_sbj_111,11.767
OAS1_0084_MR1_mpr_n4_anon_sbj_111,12.012
OAS1_0085_MR1_mpr_n4_anon_sbj_111,11.035
OAS1_0086_MR1_mpr_n4_anon_sbj_111,12.483
OAS1_0087_MR1_mpr_n4_anon_sbj_111,13.589
OAS1_0088_MR1_mpr_n4_anon_sbj_111,14.459
OAS1_0090_MR1_mpr_n4_anon_sbj_111,14.085
OAS1_0091_MR1_mpr_n4_anon_sbj_111,11.008
OAS1_0092_MR1_mpr_n4_anon_sbj_111,15.209
OAS1_0092_MR2_mpr_n4_anon_sbj_111,15.270
OAS1_0094_MR1_mpr_n4_anon_sbj_111,9.670
OAS1_0011_MR1_mpr_n4_anon_sbj_111,10.123
OAS1_0095_MR1_mpr_n4_anon_sbj_111,14.943
OAS1_0096_MR1_mpr_n4_anon_sbj_111,11.803
OAS1_0097_MR1_mpr_n4_anon_sbj_111,13.194
OAS1_0098_MR1_mpr_n4_anon_sbj_111,17.449
OAS1_0099_MR1_mpr_n4_anon_sbj_111,14.378
OAS1_0101_MR1_mpr_n4_anon_sbj_111,14.434
OAS1_0101_MR2_mpr_n4_anon_sbj_111,12.340
OAS1_0102_MR1_mpr_n4_anon_sbj_111,14.688
OAS1_0103_MR1_mpr_n4_anon_sbj_111,13.743
OAS1_0104_MR1_mpr_n3_anon_sbj_111,14.665
OAS1_0012_MR1_mpr_n4_anon_sbj_111,13.584
