Id,ElapsedTime
KKI2009-01-,15.3069444444444
KKI2009-12-,15.9305555555556
KKI2009-13-,14.7130555555556
KKI2009-14-,15.3847222222222
KKI2009-15-,17.5647222222222
KKI2009-16-,16.7622222222222
KKI2009-17-,17.5588888888889
KKI2009-18-,17.9136111111111
KKI2009-19-,18.4838888888889
KKI2009-20-,18.0908333333333
KKI2009-21-,16.9844444444444
KKI2009-02-,15.3936111111111
KKI2009-22-,16.1752777777778
KKI2009-23-,15.9369444444444
KKI2009-24-,14.2122222222222
KKI2009-25-,17.1183333333333
KKI2009-26-,17.3105555555556
KKI2009-27-,12.775
KKI2009-28-,17.9613888888889
KKI2009-29-,15.7311111111111
KKI2009-30-,15.655
KKI2009-31-,16.6672222222222
KKI2009-03-,14.0719444444444
KKI2009-32-,16.3972222222222
KKI2009-33-,16.7313888888889
KKI2009-34-,14.1086111111111
KKI2009-35-,16.5813888888889
KKI2009-36-,13.6752777777778
KKI2009-37-,15.1141666666667
KKI2009-38-,14.0258333333333
KKI2009-39-,13.9658333333333
KKI2009-40-,14.1238888888889
KKI2009-41-,15.7772222222222
KKI2009-04-,14.9683333333333
KKI2009-42-,15.5561111111111
KKI2009-05-,15.7880555555556
KKI2009-06-,15.7002777777778
KKI2009-07-,16.0583333333333
KKI2009-08-,13.9663888888889
KKI2009-10-,14.3375
KKI2009-11-,13.3816666666667
