Id,ElapsedTime
OAS1_0001_MR1_mpr_n4_anon_sbj_111,12.8325
OAS1_0105_MR1_mpr_n4_anon_sbj_111,21.3472222222222
OAS1_0106_MR1_mpr_n4_anon_sbj_111,13.2697222222222
OAS1_0107_MR1_mpr_n3_anon_sbj_111,14.7877777777778
OAS1_0108_MR1_mpr_n3_anon_sbj_111,16.5147222222222
OAS1_0109_MR1_mpr_n4_anon_sbj_111,15.955
OAS1_0110_MR1_mpr_n4_anon_sbj_111,12.5686111111111
OAS1_0111_MR1_mpr_n4_anon_sbj_111,21.4505555555556
OAS1_0111_MR2_mpr_n4_anon_sbj_111,24.5925
OAS1_0112_MR1_mpr_n4_anon_sbj_111,21.0080555555556
OAS1_0113_MR1_mpr_n4_anon_sbj_111,24.5716666666667
OAS1_0013_MR1_mpr_n4_anon_sbj_111,13.4883333333333
OAS1_0114_MR1_mpr_n4_anon_sbj_111,24.3930555555556
OAS1_0115_MR1_mpr_n4_anon_sbj_111,15.6786111111111
OAS1_0116_MR1_mpr_n3_anon_sbj_111,13.4294444444444
OAS1_0117_MR1_mpr_n4_anon_sbj_111,24.7488888888889
OAS1_0117_MR2_mpr_n4_anon_sbj_111,21.135
OAS1_0119_MR1_mpr_n3_anon_sbj_111,20.635
OAS1_0120_MR1_mpr_n4_anon_sbj_111,22.9425
OAS1_0121_MR1_mpr_n4_anon_sbj_111,13.13
OAS1_0122_MR1_mpr_n4_anon_sbj_111,15.0819444444444
OAS1_0123_MR1_mpr_n4_anon_sbj_111,21.9288888888889
OAS1_0014_MR1_mpr_n4_anon_sbj_111,13.6280555555556
OAS1_0124_MR1_mpr_n4_anon_sbj_111,23.7955555555556
OAS1_0125_MR1_mpr_n4_anon_sbj_111,15.7363888888889
OAS1_0126_MR1_mpr_n3_anon_sbj_111,22.1822222222222
OAS1_0127_MR1_mpr_n3_anon_sbj_111,23.6444444444444
OAS1_0130_MR1_mpr_n4_anon_sbj_111,22.1008333333333
OAS1_0131_MR1_mpr_n4_anon_sbj_111,12.7536111111111
OAS1_0132_MR1_mpr_n4_anon_sbj_111,13.2325
OAS1_0133_MR1_mpr_n4_anon_sbj_111,14.8583333333333
OAS1_0134_MR1_mpr_n4_anon_sbj_111,11.1177777777778
OAS1_0135_MR1_mpr_n4_anon_sbj_111,13.055
OAS1_0015_MR1_mpr_n3_anon_sbj_111,14.5569444444444
OAS1_0136_MR1_mpr_n4_anon_sbj_111,12.9077777777778
