ID,SPACING_TYPE,4,5,6,7,10,11,12,13,14,15,16,17,18,24,26,28,30,43,44,45,46,49,50,51,52,53,54,58,60,85,91,92,630,631,632,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1034,1035,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2034,2035
KKI2009-01--,0,1.89047,0.291667,4.36622,2.76565,3.49014,1.7149,2.39413,1.78686,1.02273,1.60579,3.96121,1.74595,1.40022,1.31269,0.903614,2.39881,0.3,1.79288,0.441406,4.53916,2.77029,3.38176,1.88641,2.32771,1.74419,1.84414,1.23275,0.930619,2.32684,0.3,0.563725,0.656805,2.4339,1.71828,2.05877,1.11088,1.0403,0.859069,1.6763,1.28061,1.27422,1.56769,1.24451,1.20637,1.3709,1.08487,1.1369,1.46121,1.28906,1.2097,1.26138,1.10061,1.161,0.861901,1.13126,1.2548,1.32223,1.20724,1.039,1.15621,1.3458,1.02211,1.4464,1.26691,1.15184,1.58702,1.29082,1.21879,0.877654,1.62741,1.18809,1.33659,1.32981,1.27844,1.31997,1.46445,1.18067,1.12298,1.44482,1.29162,1.21807,1.20637,1.19059,1.22288,0.810718,1.03398,1.15179,1.22251,1.26815,1.199,1.1264,1.40324,1.06411,1.47602,1.25124,0.933974,1.55362
KKI2009-01--,1,1.90323,0.241463,4.37016,2.7671,3.49713,1.72364,2.39579,1.77763,1.00443,1.61245,3.96641,1.73514,1.40328,1.3144,0.922533,2.37833,0.36,1.79744,0.427237,4.54469,2.76717,3.39564,1.89273,2.33336,1.77803,1.83049,1.22764,0.931765,2.33956,0.35,0.551887,0.66076,2.4119,1.72953,2.05799,1.10917,1.04142,0.860279,1.67478,1.27804,1.27759,1.55135,1.24367,1.2096,1.36676,1.08689,1.14433,1.45274,1.29483,1.20617,1.26313,1.10053,1.1533,0.871797,1.13305,1.2772,1.33083,1.20507,1.04162,1.15003,1.33976,1.02218,1.44574,1.26039,1.15783,1.57941,1.28235,1.22509,0.882971,1.62211,1.18629,1.33207,1.32549,1.27778,1.32889,1.45907,1.19065,1.13732,1.44524,1.29112,1.22057,1.2056,1.18793,1.22289,0.804374,1.03335,1.14866,1.22433,1.26292,1.21574,1.12544,1.40768,1.06021,1.47327,1.24715,0.924239,1.54723
KKI2009-01--,2,1.88209,0.281707,4.37598,2.76822,3.50511,1.71127,2.38197,1.7734,1.0685,1.60235,3.93613,1.7391,1.38602,1.32525,0.906237,2.37994,0.286364,1.77843,0.358898,4.53505,2.76019,3.37485,1.8901,2.31175,1.77639,1.80492,1.24712,0.948426,2.28032,0.276316,0.528443,0.663624,2.3969,1.68833,2.07406,1.11481,1.0411,0.853335,1.71716,1.2993,1.2718,1.56579,1.25147,1.2145,1.35632,1.09485,1.12785,1.46302,1.29255,1.20667,1.27975,1.09589,1.15281,0.862313,1.12575,1.27528,1.32541,1.21212,1.05626,1.15757,1.33686,1.02934,1.44446,1.26188,1.15572,1.56317,1.25314,1.22329,0.891605,1.68228,1.19312,1.33417,1.33294,1.27349,1.33406,1.45291,1.19287,1.12517,1.4508,1.26818,1.2151,1.19888,1.18931,1.23277,0.805744,1.03871,1.18428,1.21497,1.25919,1.19652,1.12865,1.40228,1.07219,1.47899,1.24118,0.944748,1.53685
KKI2009-01--,3,1.89008,0.36,4.37265,2.77903,3.52085,1.7218,2.39265,1.77209,0.979508,1.61755,3.95097,1.75922,1.40285,1.30104,0.919565,2.44968,0.257143,1.79875,0.396,4.55077,2.7712,3.40684,1.88002,2.32965,1.74874,1.84042,1.24007,0.947463,2.35066,0.28,0.535714,0.705495,2.40491,1.75166,2.05112,1.12551,1.03417,0.853593,1.67055,1.274,1.27056,1.57526,1.23011,1.19554,1.36364,1.0836,1.15054,1.46639,1.29335,1.20653,1.25043,1.09722,1.17574,0.87053,1.12446,1.25755,1.33345,1.203,1.04387,1.15945,1.34354,1.03437,1.44505,1.26065,1.16135,1.59654,1.28155,1.2199,0.860377,1.64218,1.18639,1.33948,1.32215,1.27322,1.33075,1.47256,1.17106,1.11545,1.45627,1.30667,1.20677,1.19939,1.19504,1.22687,0.800312,1.03045,1.12354,1.22873,1.27498,1.1921,1.1424,1.40767,1.06882,1.48392,1.25067,0.914256,1.55308
KKI2009-01--,4,1.88436,0.325,4.36878,2.75999,3.45659,1.76005,2.37834,1.79612,0.955821,1.59959,3.98782,1.73133,1.36929,1.34119,0.949837,2.4479,0.3375,1.79403,0.39743,4.56393,2.77208,3.3691,1.90208,2.36004,1.77408,1.82538,1.22966,0.998384,2.41469,0.28125,0.547105,0.596842,2.40361,1.7099,2.05357,1.13629,1.05144,0.847045,1.71438,1.29791,1.29093,1.54531,1.26674,1.19568,1.36115,1.0828,1.14457,1.45303,1.27827,1.23334,1.2537,1.10996,1.1414,0.883518,1.1244,1.25314,1.33387,1.22454,1.0394,1.14303,1.32999,1.01674,1.4407,1.28157,1.13098,1.57007,1.27766,1.2252,0.851105,1.68563,1.19504,1.32954,1.34432,1.27023,1.31524,1.45611,1.18307,1.11792,1.45662,1.32761,1.201,1.20657,1.16207,1.2328,0.803603,1.03643,1.07318,1.20478,1.24893,1.22744,1.1293,1.40167,1.05429,1.48148,1.24056,0.901535,1.53981
KKI2009-01--,5,1.90609,0.3,4.35101,2.76293,3.49452,1.71772,2.38977,1.79502,1.02,1.61402,3.98087,1.74963,1.4073,1.31445,0.913306,2.39178,0.3,1.79062,0.418421,4.51721,2.77872,3.39205,1.91775,2.32164,1.73794,1.85135,1.21736,0.949052,2.32612,0.3,0.557566,0.660714,2.42091,1.658,2.08028,1.15885,1.03675,0.870944,1.68204,1.26292,1.27034,1.56941,1.28232,1.20424,1.35989,1.08575,1.1359,1.4624,1.29487,1.22281,1.28504,1.08502,1.17399,0.859301,1.13312,1.30278,1.32335,1.22811,1.07776,1.15554,1.34297,1.02201,1.43738,1.26896,1.15504,1.56381,1.34421,1.22193,0.897907,1.64697,1.19276,1.33066,1.33362,1.31218,1.31793,1.46004,1.17531,1.11009,1.45439,1.31429,1.25,1.19244,1.19694,1.23584,0.809816,1.03829,1.20989,1.22311,1.27796,1.22434,1.13118,1.39571,1.08004,1.47037,1.25526,0.940574,1.56596
KKI2009-02--,0,2.41047,0.310976,3.72296,2.76119,3.30328,1.65897,2.10052,1.83511,0.938321,1.14757,3.64315,1.77345,1.17587,1.53428,0.934908,2.23488,0,2.28454,0.50463,3.83019,2.72564,3.17608,1.80371,2.0141,1.66194,1.76079,1.21768,0.987531,2.20634,0.314516,0.446808,0.577586,2.1079,1.74308,1.74248,1.12054,1.223,0.897157,1.74368,1.11991,1.07906,1.44293,1.01375,1.07117,1.34398,1.04272,0.949201,1.31784,1.06385,1.12068,1.19356,1.095,1.04751,0.75819,1.00404,1.11025,1.25926,1.1367,1.11074,1.14742,1.25345,0.995095,1.28169,1.15006,0.955716,1.56644,1.12405,1.15445,0.850029,1.71839,1.05815,1.10185,1.38875,1.01964,1.23792,1.35036,1.09176,1.07011,1.36003,1.2219,1.11095,1.1589,1.08189,1.09048,0.873141,1.02675,1.20284,1.1964,1.1533,0.897682,1.08577,1.29042,0.956509,1.33279,1.14322,0.954301,1.56554
KKI2009-02--,1,2.40396,0.3,3.72194,2.76114,3.33139,1.66709,2.10654,1.80834,0.909346,1.13293,3.63536,1.77239,1.17459,1.53542,0.937815,2.26978,0,2.27843,0.490549,3.82802,2.72571,3.16739,1.78827,1.99859,1.66583,1.75657,1.21069,0.998741,2.20766,0.3,0.441768,0.58674,2.09158,1.70995,1.76054,1.11893,1.22559,0.891656,1.74775,1.12134,1.0845,1.44794,1.02355,1.06361,1.33697,1.03819,0.96414,1.32007,1.06631,1.11723,1.18811,1.09846,1.04523,0.748891,1.00173,1.1248,1.25734,1.14319,1.11753,1.14161,1.24613,0.993395,1.28217,1.14671,0.94164,1.56903,1.10545,1.16133,0.841375,1.72712,1.06219,1.09349,1.38779,1.01244,1.24012,1.35297,1.08417,1.0602,1.35699,1.22474,1.10401,1.15852,1.08483,1.08729,0.8735,1.01621,1.19463,1.19724,1.1494,0.890724,1.08577,1.29914,0.956825,1.33484,1.14341,0.947351,1.5623
KKI2009-02--,2,2.42115,0.2625,3.72469,2.75257,3.28341,1.67925,2.11406,1.84227,0.886315,1.15111,3.60791,1.77391,1.17912,1.53134,0.924483,2.2079,0,2.28119,0.484985,3.83572,2.73285,3.11509,1.78303,2.02297,1.6745,1.75303,1.21045,0.963337,2.18666,0.312162,0.504331,0.512977,2.08677,1.76734,1.72178,1.13099,1.22898,0.87754,1.7401,1.1171,1.0761,1.44983,1.03423,1.08362,1.34088,1.03983,0.936122,1.32412,1.06351,1.11268,1.18471,1.09162,1.05992,0.755451,1.00402,1.11952,1.26148,1.13163,1.11967,1.1439,1.24568,0.994474,1.27447,1.14364,0.940359,1.56274,1.11913,1.16179,0.827121,1.70923,1.06839,1.09491,1.38663,1.01566,1.24017,1.36381,1.1031,1.038,1.35067,1.19425,1.12479,1.16973,1.08202,1.09604,0.882336,1.02632,1.24008,1.20192,1.13852,0.890009,1.0807,1.28876,0.956379,1.33272,1.14298,0.961883,1.56294
